0,7
1,6
2,19
3,3
4,6
5,1
6,3
7,1
8,6
9,7
10,3
11,9
12,9
13,6
14,10
15,7
16,1
17,4
18,7
19,8
20,16
21,6
22,3
23,7
24,7
25,1
26,6
27,1
28,4
29,4
30,7
31,2
32,6
33,7
34,20
35,1
36,2
37,1
38,13
39,3
40,6
41,1
42,11
43,1
44,6
45,6
46,1
47,13
48,6
49,8
50,8
51,2
52,1
53,2
54,10
55,2
56,2
57,26
58,18
59,4
60,1
61,2
62,3
63,1
64,1
65,12
66,3
67,3
68,3
69,1
70,3
71,9
72,27
73,2
74,4
75,6
76,4
77,9
78,2
79,8
80,3
81,7
82,2
83,6
84,7
85,1
86,20
87,7
88,5
89,4
90,1
91,3
92,2
93,8
94,2
95,2
96,2
97,2
98,4
99,2
100,5
101,3
102,10
103,1
104,10
105,2
106,31
107,3
108,15
109,10
110,5
111,3
112,3
113,1
114,17
115,10
116,5
117,10
118,1
119,5
120,12
121,6
122,2
123,24
124,6
125,1
126,7
127,13
128,26
129,1
130,6
131,6
132,32
133,6
134,2
135,3
136,2
137,2
138,4
139,7
140,9
141,1
142,6
143,7
144,3
145,8
146,6
147,9
148,3
149,16
150,1
151,5
152,5
153,2
154,3
155,2
156,2
157,7
158,2
159,3
160,23
161,2
162,3
163,23
164,8
165,14
166,4
167,3
168,1
169,4
170,1
171,2
172,11
173,4
174,4
175,1
176,4
177,1
178,19
179,3
180,23
181,3
182,4
183,5
184,4
185,1
186,3
187,10
188,14
189,1
190,17
191,4
192,15
193,2
194,2
195,11
196,1
197,12
198,2
199,5
200,1
201,4
202,3
203,12
204,4
205,15
206,1
207,8
208,7
209,2
210,3
211,2
212,3
213,1
214,3
215,1
216,3
217,3
218,4
219,15
220,7
221,1
222,8
223,5
224,8
225,6
226,7
227,1
228,6
229,5
230,1
231,2
232,13
233,15
234,7
235,3
236,5
237,10
238,2
239,1
240,10
241,2
242,2
243,14
244,1
245,16
246,10
247,2
248,3
249,1
250,3
251,5
252,8
253,5
254,5
255,7
256,1
257,2
258,7
259,4
260,4
261,3
262,4
263,6
264,1
265,6
266,2
267,2
268,8
269,1
270,7
271,19
272,1
273,2
274,12
275,4
276,1
277,4
278,2
279,18
280,2
281,4
282,2
283,4
284,2
285,5
286,19
287,7
288,4
289,11
290,2
291,2
292,2
293,4
294,21
295,5
296,5
297,4
298,4
299,12
300,10
301,2
302,4
303,2
304,4
305,3
306,2
307,3
308,18
309,3
310,2
311,8
312,3
313,9
314,17
315,1
316,27
317,5
318,7
319,3
320,1
321,7
322,6
323,22
324,1
325,8
326,3
327,8
328,6
329,6
330,1
331,20
332,3
333,3
334,3
335,10
336,5
337,6
338,7
339,1
340,7
341,2
342,14
343,1
344,5
345,6
346,3
347,3
348,1
349,10
350,2
351,1
352,1
353,1
354,39
355,1
356,1
357,2
358,28
359,7
360,3
361,3
362,1
363,19
364,2
365,11
366,3
367,1
368,1
369,10
370,3
371,4
372,11
373,9
374,2
375,2
376,12
377,2
378,4
379,2
380,2
381,4
382,8
383,1
384,12
385,6
386,13
387,4
388,7
389,8
390,12
391,9
392,1
393,1
394,5
395,1
396,1
397,8
398,3
399,2
400,2
401,4
402,1
403,13
404,5
405,2
406,3
407,3
408,6
409,4
410,18
411,8
412,2
413,1
414,2
415,2
416,3
417,9
418,5
419,9
420,2
421,3
422,30
423,6
424,10
425,26
426,10
427,2
428,1
429,6
430,7
431,12
432,25
433,2
434,14
435,2
436,5
437,1
438,1
439,1
440,1
441,12
442,1
443,3
444,1
445,9
446,7
447,1
448,8
449,9
450,3
451,9
452,6
453,3
454,2
455,8
456,2
457,1
458,7
459,1
460,2
461,4
462,12
463,2
464,9
465,2
466,2
467,12
468,2
469,4
470,7
471,2
472,2
473,3
474,16
475,9
476,1
477,6
478,1
479,10
480,3
481,15
482,5
483,2
484,4
485,2
486,20
