46,1
150,1
170,1
215,1
230,1
249,1
276,1
339,1
352,1
367,1
368,1
395,1
396,1
437,1
439,1
522,1
524,1
530,1
650,1
675,1
684,1
706,1
720,1
793,1
796,1
799,1
813,1
820,1
876,1
884,1
887,1
889,1
896,1
923,1
924,1
935,1
939,1
945,1
979,1
988,1
1009,1
1013,1
1038,1
1041,1
1047,1
78,2
94,2
96,2
105,2
171,2
209,2
278,2
290,2
487,2
499,2
630,2
637,2
740,2
770,2
776,2
778,2
814,2
854,2
861,2
862,2
914,2
3,3
111,3
159,3
162,3
210,3
235,3
309,3
407,3
416,3
473,3
504,3
535,3
546,3
559,3
643,3
649,3
670,3
737,3
739,3
807,3
815,3
841,3
844,3
929,3
987,3
997,3
1034,3
204,4
277,4
297,4
378,4
461,4
548,4
579,4
605,4
795,4
295,5
344,5
575,5
652,5
787,5
960,5
990,5
44,6
133,6
563,6
18,7
126,7
208,7
258,7
287,7
494,7
612,7
975,7
145,8
164,8
725,8
731,8
1002,8
1031,8
449,9
464,9
492,9
542,9
732,9
187,10
246,10
300,10
335,10
1033,10
703,11
941,11
1021,11
376,12
752,12
980,12
722,14
1044,15
245,16
694,18
486,20
568,20
294,21
1017,22
829,25
922,25
