150,1,0,2,7,1,7,7,2,7,2,7,0
185,1,0,1,2,1,2,1,1,1,1,1,0
339,1,0,1,1,1,1,1,1,1,1,1,0
352,1,1,1,0,1,1,2,1,1,2,1,0
395,1,0,2,1,1,1,1,1,1,1,1,0
437,1,2,3,0,1,3,1,1,3,3,1,0
522,1,4,0,5,1,6,1,5,2,5,1,0
524,1,1,0,2,8,2,1,4,2,3,5,0
650,1,0,1,1,3,1,1,1,1,1,2,0
706,1,0,1,1,1,1,1,1,1,1,1,0
741,1,0,1,1,4,1,1,2,3,6,12,0
764,1,1,0,1,1,2,1,2,1,1,1,0
774,1,1,1,2,0,2,1,1,2,2,2,0
793,1,0,1,1,1,1,1,1,1,1,1,0
843,1,0,2,1,1,1,1,1,1,1,1,0
880,1,0,1,2,1,1,2,8,1,2,7,0
884,1,10,0,11,9,9,9,10,10,1,10,0
896,1,1,2,2,0,1,1,2,4,2,2,0
939,1,0,3,2,1,2,4,1,3,1,1,0
979,1,1,1,1,2,0,2,2,1,1,1,0
988,1,0,1,8,1,1,3,1,1,1,1,0
995,1,9,0,10,1,1,10,10,10,1,1,0
1009,1,0,1,1,1,1,1,4,1,1,1,0
1038,1,0,1,3,1,2,1,3,1,1,1,0
1047,1,0,1,1,1,1,1,1,1,2,2,0
31,2,1,0,1,4,1,3,4,2,1,4,0
78,2,0,2,2,1,1,1,1,1,1,1,0
94,2,0,1,1,1,2,2,1,1,1,1,0
171,2,0,2,1,1,1,1,1,1,3,3,0
266,2,2,0,2,3,1,1,3,4,1,1,0
357,2,7,18,16,18,9,18,16,0,18,8,0
456,2,2,0,4,2,1,1,2,4,2,3,0
630,2,1,1,0,2,2,2,1,1,9,2,0
637,2,0,3,1,1,1,1,2,1,1,1,0
770,2,1,0,3,3,3,2,3,2,4,4,0
772,2,2,3,0,1,3,3,4,4,3,4,0
777,2,0,26,2,1,1,3,3,1,1,1,0
778,2,0,1,1,1,1,1,1,1,3,1,0
785,2,9,10,8,10,10,10,10,0,10,10,0
1012,2,0,4,2,1,6,2,2,2,2,2,0
334,3,1,0,1,4,1,3,1,1,1,1,0
573,3,0,2,2,4,3,10,1,4,5,4,0
649,3,3,2,10,5,4,0,3,10,10,11,0
723,3,0,1,1,1,9,9,6,5,5,6,0
737,3,0,1,1,1,3,1,1,1,1,1,0
739,3,0,6,1,8,2,7,13,6,11,9,0
819,3,3,0,3,3,4,3,3,4,4,10,0
987,3,0,1,1,1,1,1,1,1,7,1,0
1034,3,0,1,1,1,3,1,7,1,1,5,0
166,4,5,1,5,5,1,0,5,1,5,5,0
378,4,1,1,0,1,1,1,1,1,1,1,0
1045,4,0,16,6,6,11,14,1,16,18,9,0
110,5,0,1,1,1,5,1,1,3,9,1,0
652,5,0,2,1,1,1,1,1,1,1,2,0
8,6,6,5,0,1,12,1,6,1,6,4,0
228,6,1,2,0,1,1,1,1,2,1,2,0
18,7,9,0,10,1,1,7,9,1,10,10,0
143,7,1,0,9,5,5,9,4,5,4,9,0
494,7,0,1,5,6,5,6,5,5,1,6,0
934,7,7,0,8,10,8,8,8,8,8,8,0
975,7,7,7,7,8,0,7,7,7,8,7,0
492,9,0,1,1,1,1,1,4,1,1,3,0
300,10,0,1,1,1,1,1,1,1,1,1,0
369,10,0,1,1,1,3,1,3,1,1,9,0
603,10,10,10,0,8,10,10,10,10,10,10,0
467,12,0,1,4,1,1,1,1,1,16,15,0
245,16,0,6,1,7,2,1,2,10,1,8,0
308,18,0,1,1,1,1,1,1,1,3,4,0
178,19,0,24,24,1,1,24,24,1,24,12,0
60,1,1,2,2,3,2,2,3,2,9,11,1
315,1,2,2,2,2,2,2,2,2,2,1,1
396,1,1,1,1,1,1,2,2,2,2,2,1
444,1,2,2,2,1,2,2,2,1,2,2,1
447,1,1,2,2,2,7,2,2,4,2,2,1
508,1,1,1,1,3,2,3,3,2,3,3,1
530,1,1,1,2,2,2,2,3,2,2,2,1
640,1,1,2,2,2,2,2,2,2,2,2,1
684,1,2,3,2,3,2,3,1,2,3,2,1
707,1,1,2,1,2,1,2,1,2,3,2,1
711,1,1,1,1,1,2,2,2,2,2,1,1
751,1,6,3,1,9,6,2,4,7,4,4,1
796,1,2,1,2,2,2,2,2,2,1,2,1
799,1,1,1,1,1,1,1,1,1,1,1,1
820,1,2,1,2,2,2,2,2,3,2,2,1
871,1,1,2,2,2,2,2,2,2,2,2,1
885,1,2,2,1,1,3,3,3,3,3,3,1
891,1,2,1,1,1,1,1,1,1,1,1,1
902,1,1,2,2,2,2,2,2,2,2,2,1
924,1,1,24,2,2,24,2,24,1,14,2,1
974,1,1,2,2,3,2,2,2,6,2,2,1
1024,1,1,2,2,2,2,2,2,2,2,2,1
55,2,1,1,5,7,1,1,2,1,2,1,1
96,2,3,3,3,3,1,3,3,3,3,3,1
105,2,3,3,3,3,1,3,3,5,3,3,1
137,2,2,1,2,1,2,2,3,2,2,1,1
209,2,1,2,1,3,1,1,7,1,1,3,1
278,2,1,1,1,1,1,1,1,1,1,1,1
379,2,1,2,2,2,2,2,2,3,2,3,1
454,2,1,1,2,8,2,2,3,10,2,8,1
487,2,1,2,2,2,2,1,2,2,2,2,1
501,2,1,1,9,2,1,2,3,3,1,2,1
613,2,1,2,3,4,4,5,2,2,2,2,1
636,2,1,1,1,1,1,1,1,1,1,1,1
690,2,1,1,1,1,1,1,1,2,2,1,1
740,2,1,5,2,2,2,2,2,2,2,5,1
748,2,1,10,13,6,2,1,1,1,1,9,1
814,2,1,1,1,1,1,3,1,1,1,1,1
835,2,1,9,2,1,7,3,1,1,1,1,1
861,2,3,1,3,1,3,1,3,3,3,1,1
874,2,2,2,3,1,2,2,2,2,2,2,1
914,2,1,2,1,2,1,1,2,2,1,2,1
1032,2,2,1,17,17,2,1,2,4,5,2,1
3,3,4,5,4,1,4,5,5,5,3,4,1
107,3,1,4,8,1,1,2,7,1,6,18,1
112,3,1,1,1,2,2,1,2,4,2,1,1
162,3,1,1,2,1,2,1,2,2,2,2,1
248,3,3,6,4,2,5,1,14,14,14,13,1
305,3,4,8,1,4,3,7,4,8,8,8,1
307,3,3,1,2,4,2,4,6,2,6,11,1
528,3,2,1,5,5,5,5,4,2,2,2,1
670,3,5,8,8,8,4,1,5,5,8,2,1
702,3,3,7,1,1,1,1,1,4,4,1,1
712,3,1,1,1,1,1,1,1,1,1,1,1
717,3,1,4,1,1,1,1,1,4,1,1,1
747,3,5,3,5,1,8,5,5,6,8,5,1
807,3,1,2,2,2,2,2,2,1,2,2,1
815,3,2,2,1,2,3,3,2,5,5,5,1
879,3,1,2,2,1,1,2,3,3,2,2,1
893,3,4,4,2,4,1,4,4,7,4,6,1
997,3,4,1,5,5,5,2,2,5,5,7,1
1052,3,2,1,2,2,2,2,4,2,4,2,1
275,4,2,4,2,2,1,4,4,4,4,17,1
277,4,4,5,6,1,5,4,4,5,5,5,1
409,4,1,1,1,1,1,1,1,1,1,1,1
484,4,2,8,2,6,2,2,1,4,2,4,1
583,4,2,4,1,3,7,3,20,2,3,3,1
795,4,5,1,1,1,5,5,1,5,1,5,1
336,5,6,1,6,4,4,3,3,3,6,6,1
704,5,4,1,3,6,5,6,4,2,2,6,1
787,5,3,3,3,3,3,8,4,8,3,1,1
960,5,1,8,1,8,1,8,1,8,1,8,1
1,6,1,2,2,1,2,2,2,1,2,2,1
