13,2
49,2
50,2
51,2
4176,1
4195,3
4204,3
194,2
199,2
277,1
292,1
4406,1
317,1
318,1
319,1
326,1
327,1
330,1
331,1
332,1
333,1
334,1
4505,3
4543,3
586,4
616,2
793,1
797,1
798,1
799,1
4931,3
864,1
928,1
929,1
940,1
948,1
962,1
963,1
973,1
974,1
977,1
1018,2
1026,2
1045,2
1048,2
1066,2
1238,2
1239,2
1240,2
1241,2
1242,2
1243,2
1244,2
1245,2
1246,2
5345,1
1291,1
1292,1
1293,1
1294,1
1296,1
1297,1
1298,1
5766,6
5778,6
5779,6
1695,2
5841,8
5842,8
5847,8
5848,8
5849,8
5850,8
5851,8
5854,8
5857,8
5858,8
1771,1
5868,8
5872,8
1780,1
5876,8
5886,8
5887,8
5891,8
5903,8
5904,8
5910,8
5911,8
5912,8
5915,8
5918,8
1823,1
1825,1
5922,8
5924,8
5925,8
5932,8
5934,8
5944,8
5946,8
5949,8
5950,8
5956,8
5968,6
5974,5
5975,5
5986,8
5988,8
5989,8
5991,8
5992,8
5993,8
5994,8
5998,8
5999,8
6003,8
6004,8
6008,8
6011,8
6013,8
6014,8
6015,8
6017,8
6018,8
6019,8
6020,8
6021,8
6024,8
6025,8
6027,8
6028,8
6030,8
6031,8
6033,8
6034,8
6037,8
6038,8
6039,8
6040,8
6041,8
6042,8
6043,8
6044,8
6045,8
6046,8
6047,8
6048,8
6049,8
6050,8
6052,8
6053,8
6061,8
6062,8
6063,8
6072,8
6073,8
6074,8
6079,8
6080,8
6081,8
6083,8
6084,8
6085,8
6087,8
6088,8
6090,8
6091,8
6092,8
6094,8
6095,8
6096,8
6097,8
6098,8
6099,8
6100,8
6101,8
6102,8
6103,8
6104,8
6105,8
6106,8
6107,8
6108,8
6109,8
6110,8
6112,8
6113,8
6114,8
6121,8
6122,8
6124,8
6125,8
6126,8
6133,8
6134,8
6136,8
6138,8
6139,8
6140,8
6141,8
6144,8
6145,8
6148,8
6152,8
6153,8
6154,8
6155,8
6158,8
2064,1
6160,8
6161,8
6162,8
6163,8
6164,8
6167,8
6168,8
6171,8
6172,8
6174,8
6179,8
6180,8
6181,8
6182,8
6187,8
6188,8
6192,8
6195,8
6199,8
6206,8
6208,8
6213,8
6218,8
6220,8
6222,8
6224,8
6226,8
6227,8
6229,8
6230,8
6232,8
6233,8
6236,8
6237,8
6238,8
6239,8
6242,8
6245,8
6248,8
6249,8
6252,8
6256,8
6266,8
6268,8
6269,8
6277,8
6278,8
6279,8
6280,8
6282,8
6283,8
6292,5
6315,1
2232,4
6369,1
6370,1
2426,1
6770,3
2696,1
2697,1
2700,1
2701,1
2703,1
2710,1
2711,1
2712,1
2713,1
2714,1
3536,4
3552,1
3699,2
3717,1
3737,1
3739,1
3760,1
3774,1
3775,1
3788,1
3789,1
3790,1
3791,1
3792,1
3920,2
3949,1
