44,6,1,1,1,2,2,1,1,1,8,8,1
45,6,14,14,14,14,14,14,14,14,14,14,14
46,1,2,2,2,2,2,2,2,2,2,2,2
47,13,14,14,16,14,14,13,14,13,14,14,13
48,6,6,7,7,14,7,13,7,14,7,13,6
49,8,7,7,7,7,6,7,7,10,10,10,6
50,8,13,13,16,16,16,16,16,16,16,16,13
51,2,4,5,5,6,6,5,5,5,6,7,4
52,1,10,10,10,10,10,10,11,10,10,10,10
53,2,6,6,6,6,6,6,6,6,8,8,6
54,10,1,11,1,1,11,11,11,11,11,11,1
55,2,1,1,4,1,1,1,1,1,1,1,1
56,2,32,32,8,8,8,8,8,8,8,8,8
57,26,24,20,24,6,24,24,24,7,24,20,6
58,18,18,18,18,18,18,18,18,18,18,18,18
59,4,3,4,3,3,4,3,3,4,4,3,3
60,1,2,3,1,16,5,3,3,7,5,6,1
61,2,2,4,2,2,4,4,2,4,2,2,2
62,3,13,13,13,14,13,13,13,13,10,10,10
63,1,11,12,11,12,11,11,15,15,15,21,11
64,1,7,7,7,7,7,8,7,7,6,7,6
65,12,10,10,10,10,10,10,10,10,10,11,10
66,3,6,6,6,6,6,6,6,6,6,6,6
67,3,11,9,11,9,11,9,9,11,11,9,9
68,3,16,17,17,16,16,17,16,17,16,17,16
69,1,5,5,5,5,4,5,4,4,4,5,4
70,3,7,7,7,3,5,7,7,7,7,4,3
71,9,13,13,17,9,20,27,21,28,20,21,9
72,27,2,2,2,2,2,2,2,2,2,2,2
73,2,5,5,5,5,5,5,5,5,5,5,5
74,4,10,10,10,10,10,10,10,10,10,10,10
75,6,14,11,14,14,11,14,14,14,14,15,11
76,4,7,7,7,7,5,5,7,5,5,7,5
77,9,16,16,16,16,16,16,16,16,16,14,14
78,2,2,3,1,3,5,1,2,4,3,5,1
79,8,21,20,21,23,21,20,21,19,22,18,18
80,3,11,10,10,11,11,10,10,10,10,10,10
81,7,28,27,28,27,26,27,18,17,16,18,16
82,2,12,11,12,11,12,12,12,12,12,12,11
83,6,26,11,9,11,13,9,11,11,17,11,9
84,7,7,8,8,8,8,8,8,8,8,8,7
85,1,3,2,4,3,3,2,3,2,3,3,2
86,20,23,23,23,23,23,23,23,23,23,23,23
87,7,21,21,29,29,29,29,24,19,27,27,19
88,5,20,21,20,21,22,20,21,21,21,22,20
89,4,2,3,3,3,3,3,3,3,3,3,2
90,1,2,2,2,2,2,2,3,2,13,13,2
91,3,0,1,1,1,2,1,1,2,1,2,0
92,2,17,17,17,17,17,17,18,27,27,27,17
93,8,1,9,1,2,11,10,9,1,1,1,1
94,2,0,1,1,1,1,1,1,1,3,1,0
95,2,13,13,12,12,12,12,12,11,11,11,11
96,2,1,1,1,1,2,1,1,3,2,1,1
97,2,24,24,24,24,24,23,24,24,24,7,7
98,4,2,2,2,2,2,2,2,2,2,2,2
99,2,6,7,5,6,6,7,5,6,7,8,5
100,5,24,24,24,24,24,24,24,24,24,24,24
101,3,10,10,5,5,5,6,6,5,5,5,5
102,10,1,1,1,2,1,1,2,2,2,1,1
103,1,13,13,13,13,13,13,13,13,13,13,13
104,10,14,14,14,14,14,14,14,14,14,14,14
105,2,1,1,1,2,2,1,1,1,2,3,1
106,31,33,33,33,33,34,33,33,34,35,35,33
107,3,5,3,5,3,5,5,7,5,7,5,3
108,15,18,19,18,19,18,20,19,19,20,19,18
109,10,16,16,16,16,16,16,17,13,13,13,13
110,5,5,6,0,1,5,6,10,6,11,6,0
111,3,2,7,7,10,1,10,13,10,11,11,1
112,3,1,1,1,1,2,1,2,1,2,2,1
113,1,4,4,4,4,4,4,4,4,4,4,4
114,17,11,11,11,11,11,11,11,14,14,14,11
115,10,16,16,15,19,21,16,21,16,16,16,15
116,5,8,7,8,7,8,8,8,8,7,8,7
117,10,10,14,16,19,22,20,22,22,22,22,10
118,1,17,17,17,17,17,17,17,17,17,17,17
119,5,7,7,7,7,7,17,17,23,17,21,7
120,12,10,10,10,14,10,14,10,10,10,14,10
121,6,17,19,15,14,21,13,17,16,12,19,12
122,2,5,5,5,5,5,5,5,5,5,5,5
123,24,28,28,28,28,28,28,28,28,28,28,28
124,6,9,8,8,9,9,9,9,8,9,11,8
125,1,20,11,11,16,16,11,16,12,16,12,11
126,7,2,2,2,2,2,2,2,2,2,2,2
127,13,7,7,7,7,6,7,6,7,7,7,6
128,26,12,11,12,12,12,31,31,31,30,32,11
129,1,3,4,3,3,4,4,3,3,4,3,3
130,6,10,10,10,10,10,10,10,10,10,10,10
131,6,14,14,13,13,14,14,13,13,14,14,13
132,32,25,4,25,17,17,25,25,25,17,25,4
133,6,1,3,1,1,3,1,3,1,1,1,1
134,2,8,6,6,8,6,6,6,6,6,6,6
135,3,24,24,24,24,24,24,24,24,24,24,24
136,2,3,3,1,8,3,8,10,8,8,8,1
137,2,8,1,9,12,7,2,8,8,12,9,1
138,4,8,3,2,8,13,8,13,8,13,9,2
139,7,7,7,12,9,12,12,12,8,7,8,7
140,9,4,4,4,4,4,4,4,4,4,4,4
141,1,27,27,27,26,27,27,26,27,27,27,26
142,6,7,7,7,7,7,7,7,7,7,14,7
143,7,0,1,2,2,7,9,8,7,8,3,0
144,3,5,5,6,6,6,5,5,5,5,6,5
145,8,0,6,1,6,1,6,11,1,2,10,0
146,6,22,23,23,23,21,23,21,23,23,21,21
147,9,10,10,10,10,10,10,10,10,10,10,10
148,3,4,5,4,4,4,4,4,4,4,4,4
149,16,4,4,4,3,4,5,3,4,5,5,3
150,1,0,1,2,3,5,1,1,1,2,2,0
151,5,2,2,2,2,2,2,2,2,2,4,2
152,5,7,7,7,7,7,7,7,7,7,7,7
153,2,6,6,6,6,6,6,6,6,8,6,6
154,3,9,13,5,13,13,8,9,17,17,17,5
155,2,3,5,3,5,5,5,5,3,5,5,3
156,2,8,8,8,8,13,13,11,13,13,13,8
157,7,14,14,14,14,14,14,14,14,14,14,14
158,2,5,5,5,5,5,5,5,5,5,5,5
159,3,2,1,1,1,1,1,1,0,1,4,0
160,23,20,20,20,20,20,20,20,20,20,20,20
161,2,3,2,3,2,4,6,10,14,10,10,2
162,3,1,5,2,2,6,3,5,1,7,5,1
163,23,24,25,24,24,24,24,24,24,25,25,24
164,8,1,1,1,1,1,1,1,1,1,15,1
165,14,24,24,23,21,21,24,19,19,21,19,19
166,4,15,17,15,15,15,17,17,17,16,15,15
167,3,78,78,78,78,78,78,78,78,78,78,78
168,1,3,3,3,3,3,3,3,3,3,3,3
169,4,10,10,9,6,6,6,6,10,7,6,6
170,1,2,2,2,2,2,2,2,2,2,2,2
171,2,0,1,1,1,1,2,1,2,1,1,0
172,11,14,14,14,14,14,14,14,14,14,19,14
173,4,11,11,11,11,11,11,11,11,20,20,11
174,4,5,4,6,8,12,12,12,7,7,9,4
175,1,5,5,14,6,6,14,26,15,5,15,5
176,4,2,2,2,2,2,2,2,2,2,2,2
177,1,8,8,8,8,8,8,8,8,8,9,8
178,19,0,24,12,5,12,1,1,24,24,24,0
179,3,5,5,5,4,5,5,5,5,5,6,4
180,23,2,2,2,2,2,2,2,2,2,2,2
181,3,23,23,23,23,23,23,23,23,23,20,20
182,4,5,5,5,5,5,5,5,6,6,5,5
183,5,10,10,10,10,10,10,10,10,10,10,10
184,4,32,32,40,35,32,32,32,32,32,32,32
185,1,0,1,2,1,17,1,1,2,3,2,0
186,3,4,4,4,4,6,4,4,10,4,4,4
187,10,1,1,2,1,1,1,2,2,2,1,1
188,14,13,13,13,13,13,13,13,13,15,15,13
189,1,3,2,4,4,3,2,3,4,4,4,2
190,17,18,18,18,18,18,18,18,18,18,18,18
191,4,12,13,6,6,9,10,13,10,10,10,6
192,15,15,18,18,20,20,23,22,22,23,23,15
193,2,3,3,3,3,3,3,3,3,3,3,3
194,2,6,6,6,6,6,6,6,6,6,6,6
195,11,19,19,21,19,19,20,19,9,9,12,9
196,1,3,3,3,3,3,3,4,3,3,2,2
197,12,5,5,5,5,5,5,5,5,5,5,5
198,2,6,6,6,7,7,7,7,6,6,6,6
199,5,36,36,36,18,18,18,18,18,18,18,18
